agents=25
map_file=intersection_105.map
solver=het_lacam
solved=1
soc=2883
soc_lb=648
makespan=188
makespan_lb=91
sum_of_loss=2105
comp_time=884
seed=0
checkpoints=-1,
comp_time_initial_solution=869
cost_initial_solution=2149
search_iteration=9777
num_high_level_node=4079
num_low_level_node=35294
fleets=0:1:1:105:105;1:3:1:35:35;2:5:2:21:21;3:7:3:15:15
agent_fleet=3,3,3,3,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35:(7,7),(5,5),(9,8),(8,8),(11,13),(12,9),(13,13),(11,8),(12,14),(17,22),(17,19),(16,19),(15,16),(54,59),(42,41),(48,41),(49,37),(40,45),(56,36),(54,60),(61,42),(78,51),(44,51),(45,51),(49,63),
36:(7,7),(5,5),(9,8),(8,8),(11,13),(12,9),(13,13),(11,8),(12,14),(17,22),(17,19),(16,19),(15,16),(54,60),(42,41),(48,40),(49,38),(40,44),(57,36),(53,60),(62,42),(79,51),(43,51),(45,51),(49,64),
37:(8,7),(5,5),(9,8),(8,8),(11,13),(13,9),(13,13),(11,8),(12,14),(17,22),(16,19),(16,18),(16,16),(54,61),(42,41),(48,40),(49,39),(40,43),(58,36),(53,59),(63,42),(80,51),(42,51),(45,51),(49,65),
38:(8,7),(5,5),(9,8),(8,8),(11,13),(13,9),(13,13),(11,8),(12,14),(17,22),(16,19),(16,18),(16,16),(54,62),(42,41),(48,40),(49,40),(40,42),(59,36),(53,58),(64,42),(81,51),(41,51),(45,51),(49,66),
39:(8,7),(6,5),(9,8),(8,8),(11,13),(13,9),(13,13),(11,8),(12,13),(17,22),(16,19),(16,18),(16,16),(54,63),(42,42),(49,40),(49,41),(40,41),(60,36),(53,57),(65,42),(82,51),(41,50),(45,51),(49,67),
40:(7,7),(6,5),(9,8),(8,8),(11,13),(12,9),(13,13),(11,8),(12,12),(17,22),(17,19),(16,19),(15,16),(54,64),(41,42),(49,40),(49,42),(40,41),(61,36),(53,56),(65,42),(83,51),(41,49),(45,51),(49,68),
41:(7,7),(6,5),(9,8),(8,8),(11,13),(12,9),(13,13),(11,8),(12,12),(17,22),(17,19),(16,19),(15,16),(54,65),(41,41),(49,40),(49,43),(40,41),(62,36),(54,56),(65,42),(83,51),(41,48),(45,51),(49,69),
42:(7,7),(6,6),(9,8),(8,8),(11,13),(12,9),(13,13),(11,8),(12,12),(17,22),(17,19),(16,19),(15,17),(54,66),(40,41),(48,40),(49,44),(40,42),(63,36),(54,56),(65,42),(83,51),(41,47),(44,51),(49,70),
43:(8,7),(6,6),(9,8),(8,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,67),(39,41),(48,40),(49,45),(40,41),(64,36),(54,55),(65,42),(83,51),(41,46),(45,51),(49,71),
44:(8,7),(6,6),(9,8),(8,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,68),(38,41),(48,40),(49,46),(40,41),(65,36),(54,54),(65,42),(83,51),(41,45),(45,51),(49,72),
45:(8,7),(6,6),(9,8),(8,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,69),(37,41),(48,40),(49,47),(40,41),(65,36),(54,53),(65,42),(83,51),(41,44),(45,51),(49,73),
46:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,70),(36,41),(48,40),(49,48),(40,41),(65,36),(54,52),(65,42),(83,51),(41,43),(45,51),(49,74),
47:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,71),(36,41),(48,40),(49,49),(40,41),(65,36),(54,51),(65,42),(83,51),(40,43),(45,51),(49,75),
48:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,72),(36,41),(48,40),(49,50),(40,41),(65,36),(54,50),(65,42),(83,51),(39,43),(45,51),(49,75),
49:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(17,18),(16,18),(54,73),(36,41),(48,40),(49,51),(40,41),(65,36),(54,49),(65,42),(83,51),(39,43),(45,51),(49,75),
50:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(17,18),(16,18),(54,74),(36,41),(48,40),(49,52),(40,41),(65,36),(54,48),(65,42),(83,51),(39,43),(45,51),(49,75),
51:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(17,18),(16,18),(54,75),(36,41),(48,40),(49,53),(40,41),(65,36),(54,47),(65,42),(83,51),(39,43),(45,51),(49,75),
52:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(17,18),(15,18),(54,76),(36,41),(48,40),(49,54),(40,41),(65,36),(54,46),(65,42),(83,51),(39,43),(45,51),(49,75),
53:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(17,18),(15,17),(54,77),(36,41),(48,40),(49,55),(40,41),(65,36),(54,45),(65,42),(83,51),(39,43),(44,51),(49,75),
54:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(17,18),(16,17),(54,78),(36,41),(48,40),(49,56),(40,41),(65,36),(54,44),(65,42),(83,51),(39,43),(45,51),(49,75),
55:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,79),(36,41),(48,40),(49,57),(40,41),(65,36),(54,43),(65,42),(83,51),(39,43),(45,51),(49,75),
56:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,80),(36,41),(48,40),(49,58),(40,41),(65,36),(54,42),(65,42),(83,51),(39,43),(45,51),(49,75),
57:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,81),(36,41),(48,40),(49,59),(40,41),(65,36),(54,41),(65,42),(83,51),(39,43),(45,51),(49,75),
58:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,82),(36,41),(48,40),(49,60),(40,41),(65,36),(54,40),(65,42),(83,51),(39,43),(45,51),(49,75),
59:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,83),(36,41),(48,40),(49,61),(40,41),(65,36),(54,39),(65,42),(83,51),(39,43),(45,51),(49,75),
60:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,84),(36,41),(48,40),(49,62),(40,41),(65,36),(54,38),(65,42),(83,51),(39,43),(45,51),(49,75),
61:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,85),(36,41),(48,40),(49,63),(40,41),(65,36),(54,37),(65,42),(83,51),(39,43),(45,51),(49,75),
62:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,64),(40,41),(65,36),(54,36),(65,42),(83,51),(39,43),(45,51),(49,75),
63:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,65),(40,41),(65,36),(54,35),(65,42),(83,51),(39,43),(45,51),(49,75),
64:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,66),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
65:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,67),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
66:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,68),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
67:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,69),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
68:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,70),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
69:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,71),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
70:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,72),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
71:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,73),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
72:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,74),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
73:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,75),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,76),
74:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,76),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,77),
75:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,77),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,78),
76:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,78),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(50,78),
77:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,79),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(50,77),
78:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,80),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(50,76),
79:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,81),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,76),
80:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,82),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
81:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,83),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
82:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,84),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
83:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,85),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
84:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,86),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
85:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,87),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
86:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,88),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
87:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,89),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
88:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,90),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
89:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,91),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
90:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,92),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
91:(8,8),(6,6),(9,7),(9,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,93),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
92:(8,7),(6,6),(9,8),(8,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,93),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
93:(8,7),(6,6),(9,8),(8,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,93),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
94:(8,7),(6,6),(9,8),(8,8),(11,13),(12,8),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,93),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
95:(7,7),(6,6),(9,8),(8,8),(11,13),(12,9),(13,13),(11,8),(12,12),(17,22),(17,19),(15,18),(15,17),(54,86),(36,41),(48,40),(49,93),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(44,51),(49,75),
96:(7,7),(6,6),(9,8),(8,8),(11,13),(12,9),(13,13),(11,8),(12,12),(17,22),(17,19),(15,18),(15,17),(54,86),(36,41),(48,40),(49,93),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(44,51),(49,75),
97:(7,7),(6,6),(9,8),(8,8),(11,13),(12,9),(13,13),(11,8),(12,12),(17,22),(17,19),(15,18),(15,17),(54,86),(36,41),(48,40),(49,93),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(44,51),(49,75),
98:(8,7),(6,6),(9,8),(8,8),(11,13),(13,9),(13,13),(11,8),(12,12),(17,22),(17,19),(16,18),(16,17),(54,86),(36,41),(48,40),(49,93),(40,41),(65,36),(54,34),(65,42),(83,51),(39,43),(45,51),(49,75),
