agents=25
map_file=corridor_speed_105.map
solver=het_lacam
solved=1
soc=4159
soc_lb=1786
makespan=326
makespan_lb=165
sum_of_loss=3831
comp_time=41
seed=0
checkpoints=-1,
comp_time_initial_solution=41
cost_initial_solution=3849
search_iteration=408
num_high_level_node=365
num_low_level_node=2004
fleets=0:1:1:105:105;1:3:1:35:35;2:5:2:21:21;3:7:3:15:15
agent_fleet=3,3,3,3,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52:(11,2),(10,2),(13,8),(9,2),(13,5),(12,5),(11,3),(11,5),(27,7),(31,26),(31,21),(31,13),(32,21),(77,55),(64,54),(52,35),(74,28),(59,14),(46,14),(68,35),(23,16),(46,39),(26,65),(77,6),(72,54),
53:(11,2),(10,2),(13,8),(9,2),(13,5),(12,5),(11,3),(11,5),(27,7),(31,26),(31,21),(31,13),(32,21),(77,54),(63,54),(53,35),(74,29),(60,14),(47,14),(67,35),(23,15),(47,39),(27,65),(77,7),(71,54),
54:(11,2),(10,2),(13,8),(9,2),(13,5),(12,5),(11,3),(11,5),(27,7),(31,26),(31,21),(31,13),(32,21),(77,53),(62,54),(54,35),(73,29),(61,14),(48,14),(66,35),(23,14),(48,39),(27,64),(78,7),(70,54),
55:(11,2),(10,2),(13,8),(9,2),(13,5),(12,5),(11,3),(11,5),(27,7),(31,26),(31,21),(31,13),(32,21),(77,52),(61,54),(55,35),(72,29),(62,14),(49,14),(65,35),(23,13),(49,39),(27,63),(79,7),(69,54),
56:(11,2),(10,2),(13,8),(9,2),(13,5),(12,5),(11,3),(11,5),(27,7),(31,26),(31,21),(31,13),(32,21),(76,52),(60,54),(56,35),(71,29),(62,14),(50,14),(64,35),(23,12),(50,39),(27,62),(80,7),(68,54),
57:(11,2),(10,2),(13,8),(9,2),(13,5),(12,5),(11,3),(11,5),(27,7),(31,26),(31,21),(31,13),(32,21),(75,52),(59,54),(57,35),(70,29),(62,14),(51,14),(63,35),(24,12),(51,39),(27,61),(81,7),(67,54),
58:(11,2),(10,2),(13,8),(9,2),(12,5),(11,5),(11,3),(10,5),(27,7),(31,26),(31,21),(31,13),(32,21),(74,52),(58,54),(58,35),(69,29),(62,14),(52,14),(62,35),(24,11),(52,39),(27,60),(81,8),(66,54),
59:(11,2),(10,2),(13,8),(9,2),(12,5),(11,5),(11,3),(10,5),(27,7),(31,26),(31,21),(31,13),(32,21),(73,52),(57,54),(59,35),(68,29),(62,14),(53,14),(61,35),(25,11),(53,39),(27,59),(82,8),(65,54),
60:(11,2),(10,2),(13,8),(9,2),(12,5),(11,5),(11,3),(10,5),(27,7),(31,26),(31,21),(31,13),(32,21),(72,52),(56,54),(59,35),(67,29),(62,14),(54,14),(60,35),(26,11),(54,39),(27,58),(83,8),(64,54),
61:(11,2),(10,2),(13,8),(9,2),(12,5),(11,5),(11,3),(10,5),(27,7),(31,26),(31,21),(31,13),(32,21),(71,52),(55,54),(58,35),(66,29),(62,14),(55,14),(59,35),(27,11),(55,39),(27,57),(84,8),(63,54),
62:(11,2),(10,2),(13,8),(9,2),(12,5),(11,5),(11,3),(10,5),(27,7),(31,26),(31,21),(31,13),(32,21),(70,52),(54,54),(57,35),(65,29),(62,14),(56,14),(58,35),(27,10),(56,39),(27,56),(85,8),(62,54),
63:(11,2),(10,2),(13,8),(9,2),(11,5),(10,5),(11,3),(9,5),(27,7),(31,26),(31,21),(31,13),(32,21),(69,52),(53,54),(57,36),(64,29),(62,14),(57,14),(57,35),(27,9),(57,39),(27,55),(85,9),(61,54),
64:(11,2),(10,2),(13,8),(9,2),(11,5),(10,5),(11,3),(9,5),(27,7),(31,26),(31,21),(31,13),(32,21),(68,52),(52,54),(57,35),(63,29),(62,14),(58,14),(56,35),(27,8),(58,39),(27,54),(85,10),(60,54),
65:(11,2),(10,2),(13,8),(9,2),(11,5),(10,5),(11,3),(9,5),(27,7),(31,26),(31,21),(31,13),(32,21),(67,52),(51,54),(58,35),(62,29),(62,14),(59,14),(55,35),(27,7),(59,39),(28,54),(86,10),(59,54),
66:(11,2),(10,2),(13,8),(9,2),(11,5),(10,5),(11,3),(9,5),(27,7),(31,26),(31,21),(31,13),(32,21),(66,52),(50,54),(59,35),(61,29),(62,14),(60,14),(54,35),(27,6),(60,39),(29,54),(86,11),(58,54),
67:(11,2),(10,2),(13,8),(9,2),(11,5),(10,5),(11,3),(9,5),(27,7),(31,26),(31,21),(31,13),(32,21),(65,52),(49,54),(60,35),(60,29),(62,14),(61,14),(53,35),(28,6),(61,39),(30,54),(87,11),(57,54),
68:(11,1),(11,2),(13,8),(10,2),(10,5),(9,5),(12,3),(8,5),(27,7),(31,26),(31,21),(31,13),(32,21),(64,52),(48,54),(61,35),(59,29),(63,14),(62,14),(52,35),(29,6),(62,39),(31,54),(88,11),(56,54),
69:(11,1),(11,2),(13,8),(10,2),(10,5),(9,5),(12,3),(8,5),(27,7),(31,26),(31,21),(31,13),(32,21),(63,52),(47,54),(62,35),(58,29),(64,14),(63,14),(51,35),(30,6),(63,39),(32,54),(88,12),(55,54),
70:(11,1),(11,2),(13,8),(10,2),(10,5),(9,5),(13,3),(8,5),(27,7),(31,26),(31,21),(31,13),(32,21),(62,52),(46,54),(63,35),(57,29),(65,14),(64,14),(50,35),(30,5),(64,39),(33,54),(88,13),(54,54),
71:(11,2),(12,2),(13,8),(10,2),(10,5),(9,5),(13,3),(8,5),(27,7),(31,26),(31,21),(31,13),(32,21),(61,52),(45,54),(64,35),(56,29),(66,14),(65,14),(49,35),(30,4),(65,39),(34,54),(89,13),(53,54),
72:(11,2),(12,2),(13,8),(10,2),(10,5),(9,5),(13,3),(8,5),(27,7),(31,26),(31,21),(31,13),(32,21),(60,52),(44,54),(65,35),(55,29),(67,14),(66,14),(48,35),(31,4),(66,39),(35,54),(90,13),(52,54),
73:(11,2),(12,2),(13,8),(10,2),(9,5),(8,5),(13,3),(7,5),(27,7),(31,26),(31,21),(31,13),(32,21),(59,52),(43,54),(66,35),(54,29),(68,14),(67,14),(47,35),(32,4),(67,39),(36,54),(91,13),(51,54),
74:(11,2),(12,2),(13,8),(10,2),(9,5),(8,5),(13,3),(7,5),(27,7),(31,26),(31,21),(31,13),(32,21),(58,52),(42,54),(67,35),(53,29),(69,14),(68,14),(46,35),(32,3),(68,39),(37,54),(91,14),(50,54),
75:(12,2),(12,3),(13,8),(11,2),(9,5),(8,5),(14,3),(7,5),(27,7),(31,26),(31,21),(31,13),(32,21),(57,52),(41,54),(68,35),(52,29),(70,14),(69,14),(45,35),(33,3),(69,39),(38,54),(92,14),(49,54),
76:(12,2),(12,3),(13,8),(11,2),(9,5),(8,5),(14,3),(7,5),(27,7),(31,26),(31,21),(31,13),(32,21),(56,52),(40,54),(69,35),(51,29),(71,14),(70,14),(44,35),(34,3),(70,39),(39,54),(92,15),(48,54),
77:(12,2),(12,3),(13,8),(11,2),(9,5),(8,5),(14,3),(7,5),(27,7),(31,26),(31,21),(31,13),(32,21),(55,52),(41,54),(70,35),(50,29),(72,14),(71,14),(43,35),(35,3),(71,39),(40,54),(93,15),(47,54),
78:(11,2),(12,2),(13,8),(11,1),(8,5),(7,5),(14,3),(6,5),(27,7),(31,26),(31,21),(31,13),(32,21),(54,52),(42,54),(71,35),(49,29),(73,14),(72,14),(42,35),(36,3),(72,39),(41,54),(93,16),(46,54),
79:(11,2),(12,2),(13,8),(11,1),(8,5),(7,5),(14,3),(6,5),(27,7),(31,26),(31,21),(31,13),(32,21),(53,52),(43,54),(72,35),(48,29),(74,14),(73,14),(41,35),(37,3),(73,39),(42,54),(93,17),(45,54),
80:(11,2),(12,2),(13,8),(11,1),(8,5),(7,5),(14,3),(6,5),(27,7),(31,26),(31,21),(31,13),(32,21),(52,52),(44,54),(73,35),(47,29),(75,14),(74,14),(40,35),(38,3),(74,39),(43,54),(94,17),(45,54),
81:(11,2),(12,2),(13,8),(11,1),(8,5),(7,5),(14,3),(6,5),(27,7),(31,26),(31,21),(31,13),(32,21),(51,52),(45,54),(74,35),(46,29),(76,14),(75,14),(39,35),(39,3),(75,39),(44,54),(95,17),(46,54),
82:(12,2),(12,3),(13,8),(11,1),(8,5),(7,5),(15,3),(6,5),(27,6),(31,26),(31,21),(31,13),(32,21),(50,52),(46,54),(75,35),(45,29),(77,14),(76,14),(38,35),(40,3),(76,39),(45,54),(95,18),(47,54),
83:(12,2),(12,3),(13,8),(11,1),(7,5),(6,5),(15,3),(5,5),(27,6),(31,26),(31,21),(31,13),(32,21),(49,52),(47,54),(76,35),(44,29),(78,14),(77,14),(37,35),(41,3),(77,39),(46,54),(96,18),(48,54),
84:(12,2),(12,3),(13,8),(12,1),(7,5),(6,5),(15,3),(5,5),(27,6),(31,26),(31,21),(31,13),(32,21),(48,52),(48,54),(77,35),(43,29),(78,13),(78,14),(36,35),(42,3),(77,40),(47,54),(96,19),(49,54),
85:(12,2),(11,3),(13,8),(12,1),(7,5),(6,5),(15,3),(5,5),(27,6),(31,26),(31,21),(31,13),(32,21),(47,52),(49,54),(77,34),(42,29),(79,13),(79,14),(35,35),(43,3),(78,40),(48,54),(96,20),(50,54),
86:(12,2),(11,3),(13,8),(12,1),(7,5),(6,5),(15,3),(5,5),(27,6),(31,26),(31,21),(31,13),(32,21),(46,52),(50,54),(77,33),(41,29),(80,13),(79,13),(34,35),(44,3),(79,40),(49,54),(96,21),(51,54),
87:(12,2),(11,3),(13,8),(12,1),(7,5),(6,5),(15,3),(5,5),(27,6),(31,26),(31,21),(31,13),(32,21),(45,52),(51,54),(77,32),(40,29),(80,13),(79,12),(33,35),(45,3),(80,40),(50,54),(96,22),(52,54),
88:(11,2),(12,3),(13,8),(12,2),(6,5),(5,5),(14,3),(4,5),(27,7),(31,26),(31,21),(31,13),(32,21),(44,52),(52,54),(78,32),(39,29),(80,13),(80,12),(32,35),(46,3),(80,40),(51,54),(96,23),(53,54),
89:(11,2),(12,3),(13,8),(12,2),(6,5),(5,5),(14,3),(4,5),(27,7),(31,26),(31,21),(31,13),(32,21),(43,52),(53,54),(79,32),(38,29),(80,13),(81,12),(31,35),(47,3),(80,40),(52,54),(96,24),(54,54),
90:(11,2),(12,3),(13,8),(12,2),(6,5),(5,5),(14,3),(4,5),(27,7),(31,26),(31,21),(31,13),(32,21),(42,52),(54,54),(80,32),(37,29),(80,13),(82,12),(30,35),(48,3),(80,40),(53,54),(96,25),(55,54),
91:(10,2),(12,2),(13,8),(11,2),(6,5),(5,5),(13,3),(4,5),(27,7),(31,26),(31,21),(31,13),(32,21),(41,52),(55,54),(80,32),(36,29),(80,13),(83,12),(29,35),(49,3),(80,40),(54,54),(96,26),(56,54),
92:(10,2),(12,2),(13,8),(11,2),(6,5),(5,5),(13,3),(4,5),(27,7),(31,26),(31,21),(31,13),(32,21),(40,52),(56,54),(80,32),(35,29),(80,13),(84,12),(28,35),(50,3),(80,40),(55,54),(96,27),(57,54),
93:(10,2),(12,2),(13,8),(11,2),(5,5),(4,5),(13,3),(3,5),(27,7),(31,26),(31,21),(31,13),(32,21),(39,52),(57,54),(80,32),(34,29),(80,13),(84,11),(27,35),(51,3),(80,40),(56,54),(96,28),(58,54),
94:(10,2),(11,2),(13,8),(11,3),(5,5),(4,5),(13,3),(3,5),(28,7),(31,26),(31,21),(31,13),(32,21),(38,52),(58,54),(80,32),(33,29),(80,13),(84,10),(26,35),(52,3),(80,40),(57,54),(96,29),(59,54),
95:(10,2),(11,2),(13,8),(11,3),(5,5),(4,4),(13,3),(4,5),(28,6),(31,26),(31,21),(31,13),(32,21),(37,52),(59,54),(80,32),(32,29),(80,13),(84,9),(26,34),(53,3),(80,40),(58,54),(96,30),(60,54),
96:(10,2),(11,2),(13,8),(11,3),(5,5),(4,4),(13,3),(4,5),(28,6),(31,26),(31,21),(31,13),(32,21),(36,52),(60,54),(80,32),(31,29),(80,13),(85,9),(25,34),(54,3),(80,40),(59,54),(96,31),(61,54),
97:(10,2),(11,2),(13,8),(11,3),(5,5),(4,4),(13,3),(4,5),(28,6),(31,26),(31,21),(31,13),(32,21),(35,52),(61,54),(80,32),(30,29),(80,13),(86,9),(24,34),(55,3),(80,40),(60,54),(96,32),(62,54),
98:(10,2),(11,2),(13,8),(11,3),(4,5),(4,4),(13,3),(3,5),(28,6),(31,26),(31,21),(31,13),(32,21),(34,52),(62,54),(80,32),(29,29),(80,13),(86,8),(23,34),(56,3),(80,40),(61,54),(96,33),(63,54),
99:(10,2),(11,2),(13,8),(11,3),(4,5),(4,4),(13,3),(3,5),(28,6),(31,26),(31,21),(31,13),(32,21),(33,52),(63,54),(80,32),(28,29),(80,13),(87,8),(23,33),(57,3),(80,40),(62,54),(96,34),(64,54),
100:(10,2),(11,2),(13,8),(11,3),(4,4),(3,4),(13,3),(4,5),(28,6),(31,26),(31,21),(31,13),(32,21),(32,52),(64,54),(80,32),(27,29),(80,13),(88,8),(22,33),(58,3),(80,40),(63,54),(96,35),(65,54),
